fid,ft_act_2week_work_active_period_ls_hour0_4,ft_act_month_rest_active_period_ls_hour0_4,ft_act_month_work_active_period_ls_hour0_4,ft_app_act_30d_allcate_cnt,ft_app_act_30d_allcate_days,ft_app_act_30d_allcate_times,ft_app_act_30d_debit_credit_cnt,ft_app_act_30d_debit_credit_days,ft_app_act_30d_debit_credit_times,ft_app_act_30d_game_days_avg,ft_app_act_30d_live_days,ft_app_act_30d_live_times,ft_app_act_30d_messaging_social_days,ft_app_act_30d_messaging_social_times,ft_app_act_30d_micro_loan_cnt,ft_app_act_30d_micro_loan_days,ft_app_act_30d_micro_loan_times,ft_app_act_30d_office_business_days,ft_app_act_30d_photo_cnt_m_rate,ft_app_act_30d_photo_days,ft_app_act_30d_photo_times,ft_app_act_30d_short_video_cnt_m_rate,ft_app_act_30d_short_video_days,ft_app_act_30d_short_video_times,ft_app_ins_bank_cnt_rate,ft_app_ins_current_bank_cnt,ft_app_ins_current_child_rearing_cnt,ft_app_ins_current_credit_card_cnt,ft_app_ins_current_debit_credit_cnt,ft_app_ins_current_debit_credit_cnt_cv,ft_app_ins_current_debit_credit_cnt_m_rate,ft_app_ins_current_discounts_cnt,ft_app_ins_current_examination_cnt,ft_app_ins_current_finance_cnt,ft_app_ins_current_finance_cnt_cv,ft_app_ins_current_finance_cnt_m_rate,ft_app_ins_current_fitness_cnt,ft_app_ins_current_fitness_cnt_m_rate,ft_app_ins_current_game_cnt,ft_app_ins_current_imei_alter_cnt,ft_app_ins_current_invest_cnt,ft_app_ins_current_life_casual_cnt,ft_app_ins_current_live_cnt,ft_app_ins_current_lottery_cnt,ft_app_ins_current_malicious_cnt,ft_app_ins_current_market_cnt,ft_app_ins_current_messaging_social_cnt,ft_app_ins_current_micro_loan_cnt,ft_app_ins_current_news_reading_cnt,ft_app_ins_current_office_business_cnt,ft_app_ins_current_online_gamble_cnt,ft_app_ins_current_online_shopping_cnt,ft_app_ins_current_payment_cnt,ft_app_ins_current_photo_cnt,ft_app_ins_current_risk_cnt,ft_app_ins_current_short_video_cnt,ft_app_ins_current_shortterm_loan,ft_app_ins_current_travel_cnt,ft_app_ins_current_video_cnt,ft_app_ins_debit_credit_cnt_rate,ft_app_ins_finance_cnt_rate,ft_app_ins_history_bank_cnt,ft_app_ins_history_child_rearin_cnt,ft_app_ins_history_credit_card_cnt,ft_app_ins_history_debit_credit_cnt,ft_app_ins_history_discounts_cnt,ft_app_ins_history_examination_cnt,ft_app_ins_history_finance_cnt,ft_app_ins_history_fitness_cnt,ft_app_ins_history_gamble_cnt,ft_app_ins_history_game_cnt,ft_app_ins_history_imei_alter_cnt,ft_app_ins_history_insurance_cnt,ft_app_ins_history_invest_cnt,ft_app_ins_history_life_casual_cnt,ft_app_ins_history_live_cnt,ft_app_ins_history_lottery_cnt,ft_app_ins_history_market_cnt,ft_app_ins_history_messaging_social_cnt,ft_app_ins_history_micro_loan_cnt,ft_app_ins_history_money_management_cnt,ft_app_ins_history_news_reading_cnt,ft_app_ins_history_office_business_cnt,ft_app_ins_history_online_gamble_cnt,ft_app_ins_history_online_shopping_cnt,ft_app_ins_history_payment_cnt,ft_app_ins_history_photo_cnt,ft_app_ins_history_risk_cnt,ft_app_ins_history_short_video_cnt,ft_app_ins_history_shortterm_loan,ft_app_ins_history_shortterm_loan_m_rate,ft_app_ins_history_simulator_cnt,ft_app_ins_history_tally_cnt,ft_app_ins_history_travel_cnt,ft_app_ins_history_video_cnt,ft_app_ins_lottery_cnt_rate,ft_app_ins_micro_loan_cnt_rate,ft_app_ins_online_gamble_cnt_rate,ft_cross_ins_credit_ins_largest_cate_cnt,ft_cross_ins_wifilocating_tag_credit_card,ft_cross_lbs_4wr_act_cnt_app_4w_unins,ft_cross_tag_city_level1_housing_price,ft_cross_tag_city_level3_price,ft_cross_tag_city_level4_price,ft_dev_battery_all_30d_whole_allday_hours,ft_dev_battery_all_90d_whole_allday_hours,ft_dev_battery_charge_30d_weekday_allday_hours,ft_dev_battery_charge_30d_whole_allday_hours,ft_dev_battery_charge_90d_weekday_allday_hours,ft_dev_battery_charge_90d_weekend_allday_hours,ft_dev_battery_charge_90d_whole_allday_hours,ft_dev_battery_full_30d_weekday_allday_hours,ft_dev_battery_full_30d_weekend_allday_hours,ft_dev_battery_full_90d_weekday_allday_hours,ft_dev_battery_full_90d_weekend_allday_hours,ft_dev_battery_full_90d_whole_allday_hours,ft_dev_battery_use_30d_weekday_allday_hours,ft_dev_battery_use_30d_weekday_nighttime_hours,ft_dev_battery_use_30d_weekend_allday_hours,ft_dev_battery_use_30d_whole_allday_hours,ft_dev_battery_use_30d_whole_nighttime_hours,ft_dev_battery_use_90d_weekday_nighttime_hours,ft_dev_battery_use_90d_weekend_allday_hours,ft_dev_battery_use_90d_whole_allday_hours,ft_dev_battery_use_90d_whole_nighttime_hours,ft_dev_deprecia_price,ft_dev_ip_30d_weekday_closetime_cnt,ft_dev_ip_30d_weekday_nighttime_cnt,ft_dev_ip_30d_whole_nighttime_cnt,ft_dev_market_price,ft_dev_wifimac_30d_weekday_nighttime_cnt,ft_dev_wifimac_30d_weekday_nighttime_days,ft_dev_wifimac_30d_weekend_allday_cnt,ft_dev_wifimac_30d_whole_closetime_cnt,ft_dev_wifimac_30d_whole_nighttime_cnt,ft_dev_wifimac_30d_whole_nighttime_days,ft_finance_score_c_rule,ft_finance_score_e_rule,ft_gezhen_multi_loan_level,ft_gezhen_multi_loan_score,ft_gz_black_list,ft_gz_car_price,ft_gz_income_1,ft_ins_app_uninstall_category_190000,ft_lbs_same_night_stay_wifimac_cnt,ft_safe_score_c_rule,ft_safe_score_f_rule,ft_stable_imsi_changes,ft_tag_age,ft_tag_asset_management,ft_tag_banking,ft_tag_consumption_level,ft_tag_consumption_range,ft_tag_credit_card,ft_tag_education,ft_tag_gender,ft_tag_occupation_office,ft_tag_parent_0to2y,ft_tag_parent_3to6y,ft_tag_parent_k1tok6,ft_tag_parent_k7tok12,ft_tag_stock
72d71cdadeae0e7fbf0ef73c36341242,,,1,2,3,10,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,3,0,1,0.0000,1.0000,0,,2,0,0,1,0,0,0,4,4,0,5,1,0,6,1,2,0,2,0,3,4,0.0000,1.0000,0,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,4,4,0,0,7,1,0,6,1,2,0,2,0,,0,0,3,4,0.0000,0.0000,0.0000,20,,7,,,,12,38,3,3,8,0,8,0,0,0,0,0,6,2,4,10,2,2,4,32,2,,,,,,,,,,,,542,560,low,0.4893,,,,0,2.5,545,10,2.5,25-34,0,0,3,9,0,,0,1,0,0,0,0,0
ccbba0864d0b168e55f148da990ab452,3,,3,2,6,45,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,4,2,0,0,,,1,4,5,0.0000,1.0000,1,3.0000,0,0,0,5,0,0,0,3,4,0,4,6,0,5,1,3,0,1,0,4,4,0.0000,1.0000,4,2,0,0,3,6,5,2,0,0,0,0,0,9,0,0,6,4,0,0,6,9,0,9,1,3,0,1,0,,0,0,8,6,0.0000,0.0000,0.0000,21,,6,,,,18,65,1,5,6,4,10,0,0,0,0,0,8,1,7,15,1,5,18,61,5,,1,0,0,,0,0,3,1,0,0,542,560,none,0.3747,,,,0,1.0,545,10,2.5,25-34,0,1,3,10,0,,0,1,0,0,0,0,0
8ed3e96d635124054691c96920f3018a,,,,1,1,5,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,0,,,2,0,2,0.0000,1.0000,1,1.0000,1,0,0,4,0,0,0,4,1,0,3,1,0,6,1,1,0,1,,1,2,0.0000,1.0000,1,0,0,0,2,0,2,1,0,1,0,0,0,5,0,0,6,1,0,0,3,1,0,8,1,1,0,1,,,0,0,1,2,0.0000,0.0000,0.0000,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,,,,,,,,,,,,542,560,none,0.4303,,,,,,545,10,,25-34,0,1,2,9,0,,0,0,0,0,0,0,0
afb4c197ebf3d9b60027591022872bbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,25-34,0,0,1,,0,,1,0,0,0,0,0,0
c117563a0f4aa75ed0ed012f140c6536,,,,,,,,,,0.0000,,,,,,,,,,,,,,,0.5000,1,0,0,0,,,0,0,2,0.0000,1.0000,0,,0,0,0,3,0,0,0,2,3,0,2,0,0,2,1,1,0,1,0,2,3,0.0000,0.3333,2,0,0,0,2,0,6,1,0,0,0,0,0,6,1,1,4,6,0,1,4,1,0,5,2,2,0,2,0,,0,0,4,12,0.0000,0.0000,0.0000,20,2,6,,,10,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,547,555,none,0.4153,,999,999,0,2.5,546,5,3.0,25-34,0,1,2,3,0,,1,1,0,0,0,0,0
526bc83fe85633bd2b5ee4b2eec7d79a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,18-24,0,0,3,,0,,1,0,0,0,0,0,0
0c1273e870e75e2cbc2cab94804bf475,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,2,0,2,0.0000,1.0000,0,,1,0,0,1,0,0,0,0,3,0,1,0,0,2,1,2,0,1,0,2,3,0.0000,1.0000,0,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,2,1,2,0,1,0,,0,0,2,3,0.0000,0.0000,0.0000,20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,none,0.4376,,999,999,,2.5,546,5,2.5,45+,1,0,2,,0,,0,1,0,0,0,0,0
68d74550028d41579b60377e04332d51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,,0,0,2,,0,,,0,0,0,0,0,0
10a33f770d02e18e34472f0971c32f5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,,0,0,3,,0,,1,0,0,0,0,0,0
75c897e58dfdfbde4e5972b1608e1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,0-17,0,1,2,,0,,0,0,0,0,0,0,0
9e132b1396d6a259564a1764296eeb8b,,,,1,9,69,0,0,0,0.0000,0,0,0,0,0,0,0,9,,0,0,,0,0,1.0000,5,1,1,10,0.0456,0.9677,1,1,20,0.1271,1.1765,0,,0,0,0,6,0,0,0,3,5,3,1,5,0,4,3,4,0,2,4,2,1,0.7692,0.8696,5,4,1,13,1,2,23,1,0,0,0,0,0,6,0,0,3,10,3,0,5,8,0,5,3,5,0,3,5,1.0000,0,0,4,4,0.0000,1.0000,0.0000,5,1,6,,,3,2,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,0,0,1,0,0,0,551,549,low,0.5113,,3,999,0,2.5,536,9,2.5,25-34,1,1,2,5,1,,1,1,1,0,0,0,0
6b77153cd2443ec368a09d9d3d574402,,,,2,2,9,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,0,,,3,0,3,0.0000,1.0000,0,,0,0,1,1,0,0,0,4,3,0,5,1,0,6,1,2,0,2,,3,4,0.0000,1.0000,1,0,0,0,3,0,3,0,0,0,0,0,1,1,1,0,4,3,0,0,5,1,0,6,1,2,0,2,,,0,0,3,5,0.0000,0.0000,0.0000,21,2,1,,,10,5,5,0,0,0,0,0,0,0,0,0,0,5,1,0,5,1,1,0,5,1,,3,10,11,,1,10,2,1,1,11,542,560,none,0.4303,,,,,2.5,545,9,2.5,,,,,10,,,,,,,,,
342e8d743a1d13f1d0098b0e5410c74f,,,,8,8,83,0,0,0,0.0000,0,0,8,17,0,0,0,0,2.0000,8,17,2.0000,8,17,0.0000,0,0,0,0,,,3,0,1,0.0000,1.0000,0,,0,0,0,4,0,0,0,5,3,0,3,0,0,7,1,1,0,1,0,3,4,0.0000,0.3333,0,1,0,0,11,0,3,0,0,6,0,0,0,6,1,0,12,3,0,1,4,0,0,20,1,7,0,2,0,,0,0,4,9,0.0000,0.0000,0.0000,21,2,6,,,10,17,88,1,1,3,2,5,0,0,1,5,6,9,0,7,16,0,2,40,78,4,,,,,,,,,,,,542,560,low,0.4981,,,,0,2.5,545,10,3.0,18-24,0,0,2,5,0,,1,0,0,0,0,0,0
04c76b156964be68723d3bac8b74ac4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,18-24,0,0,3,,0,,0,0,0,0,0,0,0
b39c8cd537d39514d8f80584b599d231,,,,2,2,166,0,0,0,0.0000,0,0,1,139,0,0,0,0,,0,0,,0,0,0.8000,4,0,0,0,,,0,0,7,0.4419,1.3125,0,,0,0,0,2,0,1,0,1,3,0,2,2,0,1,2,2,0,1,0,2,4,0.0000,0.5833,5,0,0,0,1,4,12,0,0,0,0,0,1,3,0,4,3,4,0,0,4,5,0,5,2,3,0,2,0,,0,0,3,6,0.2500,0.0000,0.0000,21,2,6,,,10,24,71,0,0,7,0,7,0,0,0,0,0,24,1,0,24,1,1,9,66,1,,0,1,1,,1,1,0,0,1,1,545,560,none,0.377,,,,0,3.0,545,10,2.5,25-34,0,1,3,10,0,,1,0,0,0,0,0,0
1a16d24175578ba0a5c3483fb95074b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,25-34,0,0,3,,0,,1,0,0,0,0,0,0
0af618266c34c0d6eb2fea2611fefcd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,,0,0,3,,0,,,0,0,0,0,0,0
7234b738337c9a3e709a7d0a3cb28d9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.5,,,,,,,,,,,,,,
f3a7579c9d8e8caecf984156ac72b9a6,,,,2,8,136,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,1,1,1,0.3536,0.7500,0,,0,0,0,2,0,0,0,1,2,0,1,1,0,2,1,1,0,1,0,0,2,0.0000,0.3333,1,0,0,0,2,2,3,0,0,1,0,0,0,5,1,0,5,2,0,0,2,1,0,8,2,2,0,1,0,,0,0,3,6,0.0000,0.0000,0.0000,20,,6,,,,35,59,2,2,3,0,3,0,0,0,0,0,34,0,0,34,0,0,7,57,1,,2,0,0,,0,0,0,1,0,0,545,560,none,0.4303,,,,0,2.5,545,10,3.0,25-34,0,0,2,7,0,,0,1,0,0,0,0,0
3cea3844c8dd03adbadf7cce85d651a6,,,,5,17,72,0,0,0,0.0000,0,0,0,0,0,0,0,7,,0,0,,0,0,0.3333,1,0,1,1,0.0000,1.0000,1,0,7,0.0000,1.0000,0,,0,0,0,2,0,0,0,1,3,0,2,2,0,2,3,1,0,1,0,1,3,0.5000,0.5385,3,0,2,2,4,2,13,2,0,4,0,2,0,8,0,0,5,5,0,0,9,7,0,9,4,2,0,2,0,,0,0,7,7,0.0000,0.0000,0.0000,9,1,7,,,,62,104,1,2,1,1,2,2,0,2,0,2,45,0,14,59,0,0,30,101,0,0,0,0,0,2,0,0,1,0,0,0,551,564,none,0.3115,,999,999,0,2.5,536,9,3.0,35-44,0,1,1,6,1,,1,0,0,0,0,0,0
a077324a7de28d4c3b63570415d9b5c0,4,,4,1,1,4,0,0,0,0.0000,0,0,1,4,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,1,1.4142,3.0000,2,1,3,0.2020,1.2857,0,,2,0,0,3,0,0,0,1,4,1,3,0,0,3,1,4,0,1,0,3,6,1.0000,1.0000,1,0,0,1,4,5,3,0,0,5,0,0,0,5,0,0,4,5,1,0,6,1,0,6,1,4,0,1,0,,0,0,6,8,0.0000,1.0000,0.0000,8,,1,1,,,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,2,0,0,1,1,3,1,1,0,0,1,1,542,556,none,0.418,,999,999,,2.5,545,9,3.0,18-24,0,1,2,8,0,,0,0,0,0,0,0,0
43d7f603ed831acbf7422fc7e7761542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,35-44,0,1,3,,0,,0,0,0,0,1,0,0
02247a59e28875ac79a4941c8bfceac9,4,,4,3,27,182,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.5000,3,0,1,2,0.0000,1.0000,1,0,10,0.0456,0.9677,1,3.0000,0,0,0,4,0,0,0,3,3,1,1,1,0,4,2,2,0,2,0,3,3,0.4000,0.4762,6,1,3,5,1,5,21,1,0,0,0,0,1,12,0,0,6,9,1,0,5,1,0,8,3,2,0,2,0,,0,1,9,7,0.0000,1.0000,0.0000,4,3,10,,10,,167,422,20,51,71,63,134,26,14,34,18,52,55,3,34,89,4,12,90,281,19,,2,1,2,,2,1,3,1,2,2,551,552,none,0.2792,,999,999,0,2.5,536,9,3.0,25-34,1,1,3,10,1,,1,0,0,0,0,0,0
1537c385e0bfa661101e9bddb489b78c,,,,1,1,4,0,0,0,0.0000,1,4,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,0,,,1,0,3,0.5657,1.8000,0,,3,0,0,3,1,0,0,3,2,0,3,1,0,3,1,0,0,0,0,1,8,0.0000,1.0000,1,0,0,0,1,0,3,0,0,3,0,0,0,4,1,0,3,2,0,0,4,2,0,3,1,1,0,1,0,,0,0,1,9,0.0000,0.0000,0.0000,21,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,560,none,0.3801,,,,,2.5,545,10,2.5,18-24,0,0,2,7,0,,1,0,0,0,0,0,0
8ea8b8f8ff3964821ec955e4fda10109,,,,1,4,13,0,0,0,0.0000,4,13,0,0,0,0,0,0,,0,0,,0,0,1.0000,3,0,0,0,,,1,4,8,0.2020,1.1429,1,1.0000,7,0,1,12,3,0,0,4,8,1,8,7,0,6,1,3,0,2,0,8,13,0.0000,0.8889,3,0,0,0,3,9,9,5,0,12,0,0,1,15,5,1,13,14,1,0,13,8,0,16,1,4,0,2,0,,0,0,8,22,0.0000,1.0000,0.0000,24,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,560,none,0.3484,,,,0,3.0,545,10,2.5,18-24,1,1,2,9,0,,1,0,0,0,0,0,1
903eb8dae5aa5c20b3f69299b1c92f44,,,,,,,,,,0.0000,,,,,,,,,,,,,,,1.0000,1,0,0,0,,,1,0,3,0.0000,1.0000,1,1.0000,4,0,0,3,1,0,0,2,6,0,1,0,0,4,1,1,0,1,0,2,9,0.0000,0.7500,1,0,0,1,1,0,4,1,0,11,0,0,0,8,1,0,2,18,0,0,1,0,0,5,1,2,0,2,0,,0,0,3,12,0.0000,0.0000,0.0000,21,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,545,555,none,0.4313,,999,999,,2.5,546,5,2.5,18-24,1,1,2,6,0,,1,1,0,0,0,0,0
a39d000cabfa1c63539dfaaca154cadd,,,,1,3,6,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,0,,,0,1,4,0.1286,1.0909,2,1.0000,0,0,0,3,0,0,0,1,2,0,2,1,0,1,2,0,0,0,0,1,1,0.0000,0.8000,1,0,0,0,2,7,5,2,0,1,0,1,0,8,1,0,3,6,0,0,3,4,0,4,3,2,0,2,0,,0,0,1,5,0.0000,0.0000,0.0000,20,,3,,,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,,1,0,0,,0,0,1,1,0,0,551,564,none,0.4303,,3,999,0,2.5,545,9,3.0,25-34,0,1,2,9,0,,1,0,0,0,0,0,0
795d9bcd9ce48c6f2cf00a09a9c711d8,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,0,0,1,0.0000,1.0000,0,,0,0,0,0,1,0,0,1,2,0,1,0,0,1,1,1,0,1,0,2,3,0.0000,0.5000,0,0,0,1,0,0,2,0,0,2,0,0,0,2,3,0,2,4,1,0,2,0,0,2,1,2,0,2,1,1.0000,0,0,3,9,0.0000,0.0000,0.0000,20,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,low,0.4988,,,,,2.5,546,6,2.5,25-34,0,0,1,,0,,1,0,0,0,0,0,0
371b2e6a390bf10b54e25efe2bea93ee,,,,2,6,22,0,0,0,0.0000,0,0,0,0,0,0,0,1,,0,0,,0,0,0.8571,6,0,1,0,,,2,0,11,0.0000,1.0000,1,1.0000,0,0,2,7,0,0,0,3,4,0,3,4,0,4,2,3,0,2,0,8,4,0.0000,0.7857,7,0,1,0,3,0,14,1,0,0,0,0,2,9,0,0,3,4,0,0,4,4,0,5,3,4,0,3,0,,0,0,10,4,0.0000,0.0000,0.0000,22,1,3,1,,,20,53,0,3,5,5,10,0,7,7,7,14,7,0,4,11,0,0,7,31,0,0,,,,2,,,,,,,551,564,none,0.2196,,5,999,,2.5,545,9,3.0,35-44,0,1,3,10,1,,1,1,0,0,0,0,1
78e99dfd5f5bf02d157b93c242b2e691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,18-24,0,0,3,,0,,1,0,0,0,0,0,0
905f1e22125caa33fbb1b7029e813d88,5,,5,2,3,17,0,0,0,0.0000,1,5,0,0,0,0,0,2,,0,0,,0,0,1.0000,3,0,0,1,0.7071,1.5000,1,0,8,0.1871,1.2000,0,,1,0,1,7,4,0,0,1,6,0,2,3,0,3,2,1,0,1,0,3,10,0.5000,0.8889,3,0,0,2,1,0,9,0,0,1,0,0,1,9,4,0,1,7,1,0,2,4,0,3,2,1,0,1,0,,0,0,3,10,0.0000,0.0000,0.0000,10,2,6,,,,4,835,2,2,109,48,157,1,0,319,101,420,2,0,0,2,0,44,154,466,68,,0,0,0,,0,0,0,0,0,0,545,556,none,0.3172,,,,0,2.5,545,10,1.0,18-24,1,1,3,7,0,,1,1,0,0,0,0,1
63c2aa9ebee92998dc0e34ef3b1769aa,,,,1,1,7,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.6667,2,0,1,1,1.4142,3.0000,0,0,6,0.2020,1.2857,0,0.0000,1,0,0,4,1,0,0,3,2,0,2,0,0,3,1,0,0,0,0,2,3,0.1000,0.3529,3,0,1,10,3,0,17,1,0,3,0,0,0,12,3,0,7,6,3,0,6,1,0,10,1,2,0,2,2,1.0000,0,0,5,11,0.0000,0.0000,0.0000,9,3,1,,,2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,,,,,,,,,,,,542,556,none,0.3378,,2,999,,3.0,545,9,2.5,25-34,0,1,2,7,1,,1,0,0,0,0,0,0
7c1478aab96eaaa96c318d98db48e6b6,10,7,15,1,18,101,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,2,0,0,0,1.4142,0.0000,0,0,5,0.3402,1.3636,0,,1,0,0,5,0,0,0,2,4,0,0,0,0,2,1,2,0,2,0,2,7,0.0000,0.8333,2,0,0,1,1,1,6,0,0,5,0,1,0,14,1,0,5,8,0,0,4,2,0,6,1,3,0,3,0,,0,0,6,8,0.0000,0.0000,0.0000,21,2,7,,,10,98,222,7,12,17,6,23,1,0,1,0,1,58,6,30,88,7,11,55,203,12,,,,,,,,,,,,542,560,none,0.3642,,,,0,2.5,545,10,2.5,25-34,0,1,3,10,0,,1,0,0,0,0,0,0
187e176e0c621116424c1f7035f7bf77,,,,2,2,2,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,1,0,0,,,2,1,3,0.0000,1.0000,0,,0,0,0,10,0,0,0,3,3,0,5,3,0,4,1,5,0,2,0,5,4,0.0000,0.7500,1,1,0,0,2,3,4,0,0,4,0,1,0,19,1,0,6,8,0,0,11,13,0,7,1,5,0,2,0,,2,0,10,13,0.0000,0.0000,0.0000,22,2,6,,10,,10,19,1,1,1,0,1,1,0,1,0,1,7,0,1,8,0,1,2,17,1,0,0,0,0,2,0,0,0,0,0,0,542,560,none,0.4325,,999,999,1,2.5,545,11,3.0,25-34,1,1,1,8,0,,1,0,1,0,0,0,0
b703298af88d1a08a2873141e32df01b,,,,1,4,5,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,0,,,1,0,1,0.0000,1.0000,1,1.0000,2,0,0,0,0,0,0,1,3,0,0,3,0,2,1,1,0,1,0,4,3,0.0000,1.0000,0,1,0,0,2,1,1,2,0,4,0,0,0,5,0,0,3,4,0,0,2,3,0,4,1,1,0,1,0,,0,0,5,4,0.0000,0.0000,0.0000,20,2,6,1,,,11,17,0,0,1,0,1,0,0,0,0,0,8,1,3,11,1,1,4,17,1,,,,,,,,,,,,542,560,low,0.5,,,,1,2.5,545,10,3.0,18-24,0,0,2,6,0,,0,0,1,0,0,0,0
